Row ID,Order ID,Order Date,Date Key,Country,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
1177,AMER-2020-120243,12/27/2020,20201227,United States,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,FinanceHub,LY82JGPO5Y,11.56,4,0,5.4332
2967,APJ-2020-162866,12/27/2020,20201227,Australia,APJ,ANZ,Walt Disney,1097,Communications,SMB,SaaS Connector Pack,KVH1P5KE54,32.952,6,0.6,-19.7712
2968,APJ-2020-162866,12/27/2020,20201227,Australia,APJ,ANZ,Walt Disney,1097,Communications,SMB,Marketing Suite - Gold,6VLUQWV5WE,30.016,4,0.2,3.0016
4553,AMER-2020-106334,12/27/2020,20201227,United States,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,2R6IGHEAKB,230.28,3,0.2,23.028
4554,AMER-2020-106334,12/27/2020,20201227,United States,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,57OGR39UH8,12.84,3,0,5.778
6132,EMEA-2020-163447,12/27/2020,20201227,United Kingdom,EMEA,UKIR,Panasonic,1091,Tech,Enterprise,FinanceHub,N4564SNLT6,767.214,14,0.1,161.9674
7776,AMER-2020-166961,12/27/2020,20201227,United States,AMER,NAMER,Carrefour,1048,Retail,Enterprise,OneView,K5WZUTGIVD,10.98,1,0,2.9646
7777,AMER-2020-166961,12/27/2020,20201227,United States,AMER,NAMER,Carrefour,1048,Retail,Enterprise,Storage,Q6C88KL7C4,7.86,3,0,3.6156
7778,AMER-2020-166961,12/27/2020,20201227,United States,AMER,NAMER,Carrefour,1048,Retail,Enterprise,Marketing Suite - Gold,UFBZ4EDIIC,51.45,3,0,13.8915
7779,AMER-2020-166961,12/27/2020,20201227,United States,AMER,NAMER,Carrefour,1048,Retail,Enterprise,ContactMatcher,PP1391GUEQ,37.056,3,0.2,13.896
8338,EMEA-2020-153087,12/27/2020,20201227,Portugal,EMEA,EU-WEST,Coca-Cola,1021,Consumer Products,Strategic,Support,ED457624L8,23.92,4,0,11.7208
8339,EMEA-2020-153087,12/27/2020,20201227,Portugal,EMEA,EU-WEST,Coca-Cola,1021,Consumer Products,Strategic,Data Smasher,X6XMWUP4NS,498,5,0,184.26
8372,APJ-2020-165393,12/27/2020,20201227,Japan,APJ,JAPN,Itochu,1032,Finance,SMB,ContactMatcher,S3TX1TB7NA,4.984,1,0.8,-8.4728
8671,AMER-2020-159611,12/27/2020,20201227,Mexico,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,SaaS Connector Pack,DH3VRH6OKJ,182.352,3,0.2,-18.2352
8672,AMER-2020-159611,12/27/2020,20201227,Mexico,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,ZZGIFGODFG,118.16,2,0.2,-25.109
9232,AMER-2020-148383,12/27/2020,20201227,Chile,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,32A9029Q53,946.764,6,0.7,-694.2936
317,EMEA-2020-164259,12/28/2020,20201228,France,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,ChatBot Plugin,S1F55BUKX3,99.136,4,0.2,8.6744
6296,APJ-2020-141313,12/28/2020,20201228,South Korea,APJ,APAC,Airbus,1030,Manufacturing,Strategic,OneView,C0ZNG7LYBS,1737.18,6,0,503.7822
6297,APJ-2020-141313,12/28/2020,20201228,South Korea,APJ,APAC,Airbus,1030,Manufacturing,Strategic,Marketing Suite - Gold,7Q5Q28KC7V,704.25,5,0,84.51
6298,APJ-2020-141313,12/28/2020,20201228,South Korea,APJ,APAC,Airbus,1030,Manufacturing,Strategic,Support,WG4VEEG8LR,141.76,4,0,66.6272
9943,AMER-2020-143371,12/28/2020,20201228,United States,AMER,NAMER,Nestle,1089,Consumer Products,SMB,Marketing Suite - Gold,UPQPITMHDF,998.82,9,0,29.9646
9944,AMER-2020-143371,12/28/2020,20201228,United States,AMER,NAMER,Nestle,1089,Consumer Products,SMB,Support,CPVKK7VGRS,51.15,5,0,13.299
757,EMEA-2020-106803,12/29/2020,20201229,Luxembourg,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,Marketing Suite - Gold,6E3J83WXDU,24.56,2,0,6.8768
758,EMEA-2020-106803,12/29/2020,20201229,Luxembourg,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,Data Smasher,TYS86NYAUK,119.8,4,0,47.92
4038,AMER-2020-110786,12/29/2020,20201229,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,SaaS Connector Pack,NNOJ09XEFG,24.9,5,0,8.217
4039,AMER-2020-110786,12/29/2020,20201229,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,Support,BZCV6CQZTA,21.12,4,0,9.504
4040,AMER-2020-110786,12/29/2020,20201229,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,Big Ol Database,MIE3UIQ486,767.952,6,0.2,287.982
4041,AMER-2020-110786,12/29/2020,20201229,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,ContactMatcher,N4XYANZFWC,14.352,3,0.2,4.6644
4042,AMER-2020-110786,12/29/2020,20201229,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,Site Analytics,9RQNH80T8Z,191.976,3,0.2,19.1976
4043,AMER-2020-110786,12/29/2020,20201229,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,FinanceHub,IFH12Z4MW8,274.77,9,0,126.3942
4044,AMER-2020-110786,12/29/2020,20201229,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,SaaS Connector Pack,U1ZLAB0DKH,70.56,6,0,23.9904
4320,APJ-2020-152345,12/29/2020,20201229,New Zealand,APJ,ANZ,UnitedHealth Group,1092,Healthcare,SMB,Site Analytics,JJQX6GXY6D,23.976,3,0.2,-5.6943
4321,APJ-2020-152345,12/29/2020,20201229,New Zealand,APJ,ANZ,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite - Gold,VP949B0FWU,33.29,1,0,7.9896
5678,APJ-2020-126802,12/29/2020,20201229,Australia,APJ,ANZ,Volkswagen,1046,Manufacturing,SMB,SaaS Connector Pack,UBUGTUWCF9,38.976,3,0.6,-50.6688
7204,APJ-2020-118276,12/29/2020,20201229,Australia,APJ,ANZ,China National Petroleum,1023,Energy,Enterprise,SaaS Connector Pack,Q93KA0V79N,8.736,3,0.6,-4.8048
7693,AMER-2020-102330,12/29/2020,20201229,United States,AMER,NAMER,FedEx,1036,Transportation,SMB,FinanceHub,IBCEWAPIPN,88.8,6,0,44.4
7694,AMER-2020-102330,12/29/2020,20201229,United States,AMER,NAMER,FedEx,1036,Transportation,SMB,Site Analytics,3YHYFW9BPX,319.968,4,0.2,35.9964
9442,AMER-2020-165477,12/29/2020,20201229,Mexico,AMER,LATAM,Cisco Systems,1019,Tech,SMB,OneView,H8S7JNGMTN,48.36,5,0.2,6.045
306,AMER-2020-130960,12/30/2020,20201230,Brazil,AMER,LATAM,Nissan Motor,1098,Transportation,Strategic,ChatBot Plugin,3HW725HZ6V,9.84,3,0,2.8536
3305,APJ-2020-104738,12/30/2020,20201230,Japan,APJ,JAPN,Boeing,1014,Manufacturing,Strategic,SaaS Connector Pack - Gold,YWDT0QODNQ,12.984,3,0.2,4.7067
3306,APJ-2020-104738,12/30/2020,20201230,Japan,APJ,JAPN,Boeing,1014,Manufacturing,Strategic,Site Analytics,Q79XWBG1VE,217.584,2,0.2,19.0386
3307,APJ-2020-104738,12/30/2020,20201230,Japan,APJ,JAPN,Boeing,1014,Manufacturing,Strategic,Site Analytics,PFI5ZC73YV,328.776,3,0.2,28.7679
3308,APJ-2020-104738,12/30/2020,20201230,Japan,APJ,JAPN,Boeing,1014,Manufacturing,Strategic,ContactMatcher,KAUSI29W88,2.286,3,0.8,-3.6576
3309,APJ-2020-104738,12/30/2020,20201230,Japan,APJ,JAPN,Boeing,1014,Manufacturing,Strategic,Data Smasher,GXO622W7JX,47.984,2,0.2,14.3952
3724,AMER-2020-169789,12/30/2020,20201230,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,FQD5Z1CN3D,551.985,5,0.7,-459.9875
6060,EMEA-2020-138072,12/30/2020,20201230,France,EMEA,EU-WEST,General Electric,1040,Finance,SMB,Data Smasher,63IQ94YD2Z,27.968,2,0.2,6.992
7359,EMEA-2020-115189,12/30/2020,20201230,France,EMEA,EU-WEST,Safeway,1079,Retail,Strategic,Site Analytics,63TT8SCKVY,251.964,6,0.4,-50.3928
7360,EMEA-2020-115189,12/30/2020,20201230,France,EMEA,EU-WEST,Safeway,1079,Retail,Strategic,ContactMatcher,YY9WOWNTFH,523.764,3,0.4,-192.0468
8265,EMEA-2020-131800,12/30/2020,20201230,United Kingdom,EMEA,UKIR,Oracle,1072,Tech,SMB,OneView,OWTPXJYI53,122.94,3,0,30.735
8266,EMEA-2020-131800,12/30/2020,20201230,United Kingdom,EMEA,UKIR,Oracle,1072,Tech,SMB,ContactMatcher,5436IMPUQ9,35.448,7,0.2,12.8499
8969,EMEA-2020-166730,12/30/2020,20201230,South Africa,EMEA,MEA,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,AGMB1G3Y6N,39.128,1,0.2,-8.8038
1546,EMEA-2020-150245,12/31/2020,20201231,United Kingdom,EMEA,UKIR,Wells Fargo,1099,Finance,Strategic,Marketing Suite,ICZGINXPX1,1573.488,7,0.2,196.686
2006,EMEA-2020-111150,12/31/2020,20201231,Poland,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,ChatBot Plugin,LELA61X90C,29.68,7,0,11.5752
2007,EMEA-2020-111150,12/31/2020,20201231,Poland,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,Data Smasher,MW9SZXAMYI,47.53,7,0,16.1602
2342,APJ-2020-143231,12/31/2020,20201231,South Korea,APJ,APAC,Fannie Mae,1035,Finance,Enterprise,SaaS Connector Pack,UOXY1HUTYU,63.2,5,0,23.384
2343,APJ-2020-143231,12/31/2020,20201231,South Korea,APJ,APAC,Fannie Mae,1035,Finance,Enterprise,Data Smasher,782XD8MDVV,113.97,3,0,27.3528
4559,APJ-2020-127383,12/31/2020,20201231,Japan,APJ,JAPN,Lukoil,1044,Energy,Strategic,SaaS Connector Pack - Gold,3J5S4EW8TC,49.568,2,0.2,17.9684
7678,EMEA-2020-133592,12/31/2020,20201231,Norway,EMEA,NOR,Walt Disney,1097,Communications,Enterprise,Support,ZODK8A4EAJ,195.64,4,0,91.9508
7679,EMEA-2020-133592,12/31/2020,20201231,Norway,EMEA,NOR,Walt Disney,1097,Communications,Enterprise,Support,XSS2HG46PU,14.94,3,0,7.0218
7680,EMEA-2020-133592,12/31/2020,20201231,Norway,EMEA,NOR,Walt Disney,1097,Communications,Enterprise,Data Smasher,BZ8FN9FOX3,1687.8,4,0,742.632
7681,EMEA-2020-133592,12/31/2020,20201231,Norway,EMEA,NOR,Walt Disney,1097,Communications,Enterprise,Marketing Suite,A5KVN07JRV,341.96,2,0,78.6508
7682,EMEA-2020-133592,12/31/2020,20201231,Norway,EMEA,NOR,Walt Disney,1097,Communications,Enterprise,FinanceHub,K2DOQS9Z34,605.88,6,0,151.47
8603,EMEA-2020-133949,12/31/2020,20201231,Israel,EMEA,EU-EAST,Oracle,1072,Tech,Enterprise,Site Analytics,NXCYBWTOEP,475.944,7,0.2,59.493
8804,EMEA-2020-157644,12/31/2020,20201231,United Kingdom,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,Strategic,Data Smasher,CYEI771RDV,34.77,3,0,11.4741
8805,EMEA-2020-157644,12/31/2020,20201231,United Kingdom,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,Strategic,FinanceHub,NNWAK8HNMF,18.9,3,0,8.694
213,AMER-2021-146262,1/2/2021,20210102,Mexico,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,Q6MLHV1D9D,23.68,2,0.2,8.88
214,AMER-2021-146262,1/2/2021,20210102,Mexico,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite,MU9RVQO7BD,452.45,5,0.5,-244.323
215,AMER-2021-146262,1/2/2021,20210102,Mexico,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,0C52L60X3Z,62.982,3,0.4,-14.6958
216,AMER-2021-146262,1/2/2021,20210102,Mexico,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,A8KUCPEZPR,1188,9,0.7,-950.4
217,AMER-2021-146262,1/2/2021,20210102,Mexico,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,K4MIGT0J7P,89.584,2,0.2,4.4792
2487,APJ-2021-104514,1/2/2021,20210102,Philippines,APJ,APAC,CVS Health,1026,Retail,Strategic,Marketing Suite - Gold,MCR46IX2YM,85.52,2,0,22.2352
2488,APJ-2021-104514,1/2/2021,20210102,Philippines,APJ,APAC,CVS Health,1026,Retail,Strategic,ChatBot Plugin,0WMK1WPBFI,9.84,3,0,2.6568
2489,APJ-2021-104514,1/2/2021,20210102,Philippines,APJ,APAC,CVS Health,1026,Retail,Strategic,Support,N6W9E06HSR,20.04,3,0,9.6192
3901,APJ-2021-121097,1/3/2021,20210103,Japan,APJ,JAPN,Pfizer,1074,Healthcare,Strategic,Support,3EOKPB04YN,10.368,2,0.2,3.6288
5054,APJ-2021-141243,1/3/2021,20210103,Japan,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Data Smasher,W23EIRVAHX,398.4,5,0.2,84.66
5055,APJ-2021-141243,1/3/2021,20210103,Japan,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,PGOZSY4XQH,7.056,3,0.2,0.7938
5056,APJ-2021-141243,1/3/2021,20210103,Japan,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite,CUJG3OF0SQ,1352.3976,9,0.32,-437.5404
5349,EMEA-2021-149811,1/4/2021,20210104,Luxembourg,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,ContactMatcher,375RGX010V,32.34,3,0,15.5232
5350,EMEA-2021-149811,1/4/2021,20210104,Luxembourg,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,Support,7HM6EPXTHG,39.9,5,0,19.95
5647,EMEA-2021-104241,1/4/2021,20210104,Spain,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,SaaS Connector Pack,072Q6KWNJE,192.22,14,0,69.1992
4228,AMER-2021-154970,1/5/2021,20210105,Canada,AMER,NAMER,United Parcel Service,1090,Transportation,Enterprise,FinanceHub,56DYXMKHBF,61.584,1,0.2,-6.9282
7720,EMEA-2021-108588,1/5/2021,20210105,United Kingdom,EMEA,UKIR,Pfizer,1074,Healthcare,Strategic,ChatBot Plugin,OTFSKOH6ZL,59.52,3,0,15.4752
7721,EMEA-2021-108588,1/5/2021,20210105,United Kingdom,EMEA,UKIR,Pfizer,1074,Healthcare,Strategic,SaaS Connector Pack - Gold,J3X7Z17ZK4,17.48,2,0,8.2156
7722,EMEA-2021-108588,1/5/2021,20210105,United Kingdom,EMEA,UKIR,Pfizer,1074,Healthcare,Strategic,ContactMatcher,XCVZQFYE3K,13.168,2,0.2,4.6088
8375,AMER-2021-158701,1/5/2021,20210105,United States,AMER,NAMER,Oracle,1072,Tech,Enterprise,OneView,QBJPG50SZ4,87.36,6,0,23.5872
8376,AMER-2021-158701,1/5/2021,20210105,United States,AMER,NAMER,Oracle,1072,Tech,Enterprise,ContactMatcher,WZJJ8Y73X7,56.16,6,0.2,17.55
7717,EMEA-2021-149636,1/6/2021,20210106,Russia,EMEA,EU-EAST,Boeing,1014,Manufacturing,Strategic,Support,I6E695RG3B,29.6,5,0.2,9.25
7718,EMEA-2021-149636,1/6/2021,20210106,Russia,EMEA,EU-EAST,Boeing,1014,Manufacturing,Strategic,ContactMatcher,6IQA02MXNL,1.938,2,0.7,-1.3566
7091,EMEA-2021-119480,1/9/2021,20210109,Ireland,EMEA,UKIR,General Electric,1040,Finance,SMB,Support,VQ9WRXQLY8,106.32,3,0,49.9704
7092,EMEA-2021-119480,1/9/2021,20210109,Ireland,EMEA,UKIR,General Electric,1040,Finance,SMB,OneView,LI10MCUD2A,163.44,3,0,45.7632
7093,EMEA-2021-119480,1/9/2021,20210109,Ireland,EMEA,UKIR,General Electric,1040,Finance,SMB,ChatBot Plugin,0HMNGWJQ0D,42.76,2,0,11.1176
7094,EMEA-2021-119480,1/9/2021,20210109,Ireland,EMEA,UKIR,General Electric,1040,Finance,SMB,Support,RYAR9E0GEV,51.55,5,0,24.2285
1670,EMEA-2021-157154,1/10/2021,20210110,United Kingdom,EMEA,UKIR,Anthem,1029,Healthcare,SMB,ContactMatcher,I11LW22N9M,1018.104,4,0.4,-373.3048
5211,APJ-2021-156755,1/12/2021,20210112,Philippines,APJ,APAC,Bank of America Corp.,1011,Finance,Strategic,Marketing Suite - Gold,SV5EGQBG8T,465.18,3,0,120.9468
9797,AMER-2021-128608,1/12/2021,20210112,Mexico,AMER,LATAM,Amazon,1004,Tech,Strategic,ChatBot Plugin,KMJI8UKYKL,10.368,2,0.2,1.5552
9798,AMER-2021-128608,1/12/2021,20210112,Mexico,AMER,LATAM,Amazon,1004,Tech,Strategic,Site Analytics,02FNEL1YLO,235.188,2,0.4,-43.1178
9799,AMER-2021-128608,1/12/2021,20210112,Mexico,AMER,LATAM,Amazon,1004,Tech,Strategic,Site Analytics,VW3J8BP6EW,26.376,4,0.4,2.6376
9800,AMER-2021-128608,1/12/2021,20210112,Mexico,AMER,LATAM,Amazon,1004,Tech,Strategic,Data Smasher,2RRXME8EV3,10.384,2,0.2,2.2066
9801,AMER-2021-128608,1/12/2021,20210112,Mexico,AMER,LATAM,Amazon,1004,Tech,Strategic,Site Analytics,AGY5H8OE8A,107.118,3,0.4,-21.4236
4857,AMER-2021-137526,1/13/2021,20210113,United States,AMER,NAMER,American Express,1005,Finance,SMB,ContactMatcher,J5P9L1SBPZ,70.008,3,0.2,24.5028
4858,AMER-2021-137526,1/13/2021,20210113,United States,AMER,NAMER,American Express,1005,Finance,SMB,SaaS Connector Pack,34GU54YE5B,77.6,4,0,38.024
4859,AMER-2021-137526,1/13/2021,20210113,United States,AMER,NAMER,American Express,1005,Finance,SMB,SaaS Connector Pack,JJI21X7MHB,464.85,9,0,92.97
8535,EMEA-2021-169677,1/13/2021,20210113,Finland,EMEA,NOR,Sprint Nextel,1081,Communications,Strategic,FinanceHub,NG7O6LA4U7,9.82,2,0,4.8118
468,APJ-2021-101399,1/17/2021,20210117,Australia,APJ,ANZ,Exxon Mobil,1034,Energy,Enterprise,SaaS Connector Pack,BJ5FKY562X,254.744,7,0.6,-312.0614
5327,APJ-2021-152681,1/17/2021,20210117,South Korea,APJ,APAC,Marathon Petroleum,1061,Energy,Strategic,ChatBot Plugin,4P5T29BIVM,6.68,2,0,2.004
6067,EMEA-2021-151547,1/17/2021,20210117,South Africa,EMEA,MEA,Nissan Motor,1098,Transportation,SMB,Support,6ECENI53J4,88.96,8,0.2,10.008
6625,APJ-2021-141250,1/19/2021,20210119,Japan,APJ,JAPN,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,BNDNLYOQ2Z,102.438,1,0.3,-13.1706
6626,APJ-2021-141250,1/19/2021,20210119,Japan,APJ,JAPN,PepsiCo,1073,Consumer Products,SMB,FinanceHub,8XPEQV04HF,199.304,4,0.3,-8.5416
2037,EMEA-2021-119214,1/23/2021,20210123,Netherlands,EMEA,EU-WEST,Pemex,1058,Energy,Enterprise,Support,4WTP1ECRBG,29.04,3,0,13.9392
2038,EMEA-2021-119214,1/23/2021,20210123,Netherlands,EMEA,EU-WEST,Pemex,1058,Energy,Enterprise,FinanceHub,OQB3HAGIUJ,14.62,2,0,6.8714
7834,EMEA-2021-128958,1/24/2021,20210124,Germany,EMEA,EU-WEST,Wells Fargo,1099,Finance,Enterprise,ChatBot Plugin,QRTAJOVLML,13.12,5,0.2,2.132
8909,AMER-2021-109603,1/26/2021,20210126,United States,AMER,NAMER,China National Petroleum,1023,Energy,Strategic,Support,C556R7QDQI,182.72,8,0,84.0512
2537,AMER-2021-168746,1/27/2021,20210127,Mexico,AMER,LATAM,Wells Fargo,1099,Finance,SMB,FinanceHub,2YG6RSPXFO,181.986,2,0.3,-54.5958
2538,AMER-2021-168746,1/27/2021,20210127,Mexico,AMER,LATAM,Wells Fargo,1099,Finance,SMB,Site Analytics,7A8I0U6YKD,431.976,4,0.4,-100.7944
2539,AMER-2021-168746,1/27/2021,20210127,Mexico,AMER,LATAM,Wells Fargo,1099,Finance,SMB,Site Analytics,EE0CIUTT8T,155.37,1,0.4,-36.253
9413,AMER-2021-164777,1/27/2021,20210127,United States,AMER,NAMER,Comcast,1022,Communications,SMB,FinanceHub,XHITNZSOP1,2803.92,5,0.2,0
9640,EMEA-2021-116638,1/28/2021,20210128,Sweden,EMEA,NOR,Morgan Stanley,1068,Finance,SMB,ContactMatcher,MENYXXSXEX,4297.644,13,0.4,-1862.3124
1713,APJ-2021-145401,1/30/2021,20210130,Japan,APJ,JAPN,UnitedHealth Group,1092,Healthcare,SMB,Support,Y4QWJ287KP,14.304,6,0.2,5.0064
2709,AMER-2021-121797,1/30/2021,20210130,United States,AMER,NAMER,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,FJLCTY0JMC,227.36,7,0,81.8496
2710,AMER-2021-121797,1/30/2021,20210130,United States,AMER,NAMER,Aetna,1002,Healthcare,SMB,Big Ol Database,LXSP4GNI7N,1919.976,3,0.2,215.9973
93,EMEA-2021-149587,1/31/2021,20210131,Luxembourg,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,Support,XJEFE2O3YF,12.96,2,0,6.2208
94,EMEA-2021-149587,1/31/2021,20210131,Luxembourg,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,SaaS Connector Pack,5XEHT10HDW,53.34,3,0,16.5354
95,EMEA-2021-149587,1/31/2021,20210131,Luxembourg,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,ContactMatcher,U40N63E6AK,32.96,2,0,16.1504
808,AMER-2021-140921,2/3/2021,20210203,Costa Rica,AMER,LATAM,Comcast,1022,Communications,SMB,SaaS Connector Pack,JJM1SC1R9Q,28.4,2,0,11.076
809,AMER-2021-140921,2/3/2021,20210203,Costa Rica,AMER,LATAM,Comcast,1022,Communications,SMB,Data Smasher,IDE5VT4UNV,149.97,3,0,50.9898
1909,AMER-2021-157959,2/3/2021,20210203,United States,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,SaaS Connector Pack,IZG42HVFUA,136.92,4,0,41.076
7062,EMEA-2021-132633,2/3/2021,20210203,Turkey,EMEA,MEA,Phillips 66,1056,Energy,Strategic,ContactMatcher,NBDYT4AACE,12.144,3,0.2,4.0986
7764,EMEA-2021-103093,2/3/2021,20210203,Finland,EMEA,NOR,Apple,1008,Tech,SMB,SaaS Connector Pack - Gold,V4RMQRCOTA,74.52,9,0,35.0244
7826,EMEA-2021-127327,2/3/2021,20210203,United Kingdom,EMEA,UKIR,Allstate,1003,Finance,Strategic,FinanceHub,9YJFZUUQD9,90.882,1,0.1,15.147
1555,AMER-2021-111507,2/6/2021,20210206,Canada,AMER,NAMER,Tyson Foods,1088,Consumer Products,Strategic,ChatBot Plugin,OH120DG5ZQ,5.28,3,0,1.5312
4941,APJ-2021-156482,2/6/2021,20210206,Philippines,APJ,APAC,Allianz,1080,Finance,SMB,FinanceHub,8Y5NLWAI9U,1268.82,9,0,266.4522
4942,APJ-2021-156482,2/6/2021,20210206,Philippines,APJ,APAC,Allianz,1080,Finance,SMB,Marketing Suite,Z0NQRUYQ6V,283.92,4,0,82.3368
4943,APJ-2021-156482,2/6/2021,20210206,Philippines,APJ,APAC,Allianz,1080,Finance,SMB,ChatBot Plugin,EDAUQREDNM,5.68,2,0,1.7608
8126,APJ-2021-137064,2/6/2021,20210206,Japan,APJ,JAPN,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,HZVRJZOU5K,2.934,3,0.8,-4.9878
8127,APJ-2021-137064,2/6/2021,20210206,Japan,APJ,JAPN,Tyson Foods,1088,Consumer Products,SMB,Data Smasher,9H2GY158EG,18.528,2,0.2,4.4004
8128,APJ-2021-137064,2/6/2021,20210206,Japan,APJ,JAPN,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,CJZSFORIFX,670.752,3,0.2,-125.766
9084,EMEA-2021-104038,2/6/2021,20210206,Spain,EMEA,EU-WEST,Itochu,1032,Finance,Strategic,Marketing Suite - Gold,FJRONVAVR8,146.73,3,0,2.9346
9085,EMEA-2021-104038,2/6/2021,20210206,Spain,EMEA,EU-WEST,Itochu,1032,Finance,Strategic,Support,BSZZ07O26B,29.9,5,0,13.455
6390,EMEA-2021-147529,2/7/2021,20210207,Spain,EMEA,EU-WEST,Procter & Gamble,1077,Consumer Products,Strategic,SaaS Connector Pack - Gold,B7FJJ53WNG,311.15,5,0,146.2405
6391,EMEA-2021-147529,2/7/2021,20210207,Spain,EMEA,EU-WEST,Procter & Gamble,1077,Consumer Products,Strategic,Support,TNN6P764FR,12.96,2,0,6.3504
763,AMER-2021-114923,2/8/2021,20210208,Mexico,AMER,LATAM,Citigroup,1020,Finance,SMB,Site Analytics,6DM33CYPEB,107.982,3,0.4,-26.9955
7612,APJ-2021-130491,2/8/2021,20210208,Indonesia,APJ,APAC,BNP Paribas,1065,Finance,SMB,Support,A0KSZKH2FH,9.54,2,0,4.293
7613,APJ-2021-130491,2/8/2021,20210208,Indonesia,APJ,APAC,BNP Paribas,1065,Finance,SMB,Storage,4R0XSTNAFT,5.81,1,0,1.8011
7614,APJ-2021-130491,2/8/2021,20210208,Indonesia,APJ,APAC,BNP Paribas,1065,Finance,SMB,ChatBot Plugin,J0ZBCP43WR,5.76,2,0,1.728
212,APJ-2021-101007,2/9/2021,20210209,Japan,APJ,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,0EAXVHIBR6,20.8,2,0.2,6.5
1843,APJ-2021-135391,2/9/2021,20210209,Japan,APJ,JAPN,United Parcel Service,1090,Transportation,Strategic,FinanceHub,KEAL5L7RH4,40.096,4,0.2,13.5324
1844,APJ-2021-135391,2/9/2021,20210209,Japan,APJ,JAPN,United Parcel Service,1090,Transportation,Strategic,SaaS Connector Pack,1VEW0XH2AV,40.784,2,0.6,-30.588
3273,AMER-2021-146038,2/9/2021,20210209,United States,AMER,NAMER,Aetna,1002,Healthcare,SMB,FinanceHub,BOSK6Z0F2H,203.92,5,0.2,22.941
7095,APJ-2021-153374,2/9/2021,20210209,Australia,APJ,ANZ,BMW,1039,Manufacturing,SMB,Data Smasher,ZD4GBQAJQC,479.952,6,0.2,89.991
7298,EMEA-2021-101126,2/10/2021,20210210,France,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,5EBCWZ50VX,77.24,5,0.2,7.724
4322,AMER-2021-147662,2/14/2021,20210214,Mexico,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,EQZ1SH145K,14.952,2,0.7,-11.9616
4323,AMER-2021-147662,2/14/2021,20210214,Mexico,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,ON3S1L6J5B,323.982,3,0.4,-80.9955
4324,AMER-2021-147662,2/14/2021,20210214,Mexico,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,78UTHX4U1X,2.286,2,0.7,-1.6764
4325,AMER-2021-147662,2/14/2021,20210214,Mexico,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,1IW70BJTJ1,14.352,3,0.2,0.897
